Bus Name,Bus Type,From,To,Price,Starting Point,Ending Point,Seat Available,Start Time,Reach Time,Total Travel Time,Bus Rating,Links
Shiv Ganga Travels,AC Seater (2+2),Darbhanga,Patna,330,Mahanagar,Patliputra Bairiya ISBT,45 Seats available,10:46,14:30,03h 44m,1.5,https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Shiv Ganga Travels,A/C Seater (2+2),Darbhanga,Patna,330,Mahanagar,Patliputra Bairiya ISBT,28 Seats available,11:13,15:00,03h 47m,2.1,https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),Darbhanga,Patna,314,Darbhanga Delhi More Bus Stand,Pariwan Parisar Phulwari Shai...,8 Seats available,13:30,17:15,03h 45m,2.9,https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Shiv Ganga Travels,A/C Seater (2+2),Darbhanga,Patna,330,Mahanagar,Patliputra Bairiya ISBT,28 Seats available,14:06,17:40,03h 34m,1.5,https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+1),Darbhanga,Patna,618,Darbhanga Delhi More Bus Stand,GOVT BUS STAND GANDHIMAIDAN,6 Seats available,01:00,06:00,05h 00m,3.4,https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),Patna,Saharsa,400,Gandhi Maidan,Bus Stand,8 Seats available,21:59,06:00,08h 01m,2.8,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Tiwari Motors,A/C Seater / Sleeper (2+1),Patna,Saharsa,449,Patliputra Bus Terminal,Bus Stand,26 Seats available,20:00,05:05,09h 05m,2.0,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Rukmanti (AT),A/C Seater / Sleeper (2+1),Patna,Saharsa,509,Patliputra Bus Terminal ISBT(...,Saharsa Bus Stand,38 Seats available,20:00,05:00,09h 00m,1.3,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Sri Krishna Rath,A/C Seater / Sleeper (2+2),Patna,Saharsa,630,Patliputra ISBT,SIMARHI BAZAR NH,10 Seats available,20:40,04:10,07h 30m,1.7,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Raj Rath,,Patna,Saharsa,425,,,,21:00,06:00,09h 00m,2.1,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,Motihari,Agra,1025,Govt. Bus Stand,Agra Bypass Rd,33 Seats available,15:30,05:00,13h 30m,3.9,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,Motihari,Agra,1105,Govt. Bus Stand,Agra Bypass Rd,48 Seats available,17:20,08:00,14h 40m,2.3,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Panwar Travels,A/C Sleeper (2+1),Motihari,Agra,2500,"Pipra Kothi Chowk , Mohhamadp...",Ranu Tour And Travels Agra,26 Seats available,15:40,06:15,14h 35m,2.8,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),Motihari,Agra,1199,PIPRA KHOTHI BYPASS,Agra Bypass Rd,56 Seats available,17:35,07:30,13h 55m,1.6,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Travel Point World LLP,A/C Seater / Sleeper (2+2),Motihari,Agra,1899,Motihari bus stand,Kuberpur cut on epressway,38 Seats available,18:20,06:50,12h 30m,1.6,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),Motihari,Agra,1599,PIPRA KHOTI FLY OVER,Agara,46 Seats available,15:00,06:43,15h 43m,1.2,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),Hajipur (Bihar),Kathmandu,1015,Near Ganesh Tea Stall,Swoyambhu,30 Seats available,14:30,06:15,15h 45m,2.2,https://www.redbus.in/bus-tickets/hajipur-to-kathmandu?fromCityId=80299&toCityId=1603&fromCityName=Hajipur%20(Bihar)&toCityName=Kathmandu&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),Kathmandu,Motihari,700,Karkhana Chowk,Main Bus Stand,43 Seats available,18:30,07:30,13h 00m,3.0,https://www.redbus.in/bus-tickets/kathmandu-to-motihari?fromCityId=1603&toCityId=80302&fromCityName=Kathmandu&toCityName=Motihari&busType=Any&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),Patna,Forbesganj,450,Gandhi Maidan,Forbesganj,34 Seats available,21:25,04:00,06h 35m,4.0,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Divya Rath,A/C Sleeper (2+1),Patna,Forbesganj,618,"ADITYA VISION ,ZEROMILE PAHARI",Forbesganj NH 27,12 Seats available,20:45,03:45,07h 00m,4.6,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),Patna,Forbesganj,650,GANDHI MAIDAN (MAA SHANTI OFF...,Forbesganj bus stand,20 Seats available,22:10,05:00,06h 50m,4.0,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),Patna,Forbesganj,600,GANDHI MAIDAN (MAA SHANTI OFF...,Forbesganj bus stand,32 Seats available,21:25,04:25,07h 00m,4.0,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
,,Patna,Forbesganj,,,,,,,,,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),Ranchi,Hajipur (Bihar),541,Ranchi Govt Bus Stand-Muz,Ramashish Chowk Golamber-Muz,31 Seats available,20:55,06:30,09h 35m,3.2,https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),Ranchi,Hajipur (Bihar),1000,Ranchi Bus Stand,Hajipur,29 Seats available,20:35,05:00,08h 25m,4.0,https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Pappu Travels (yvts),A/C Seater/Sleeper (2+1),Ranchi,Hajipur (Bihar),800,Ranchi,Ramashischowk,8 Seats available,16:45,03:30,10h 45m,3.0,https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),Ranchi,Hajipur (Bihar),1000,Ranchi,Hajipur,4 Seats available,18:45,03:15,08h 30m,2.5,https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),Ranchi,Hajipur (Bihar),1000,Ranchi,Hajipur,4 Seats available,18:30,04:00,09h 30m,2.5,https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,Lucknow,Gopalganj (Bihar),700,Alambagh,Banjari More-MUZ,38 Seats available,23:00,07:00,08h 00m,3.7,https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),Lucknow,Gopalganj (Bihar),849,Transport Nagar,Bypass,45 Seats available,21:30,05:00,07h 30m,3.8,https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),Lucknow,Gopalganj (Bihar),1299,Charbagh,"By pass, gopalganj",30 Seats available,21:00,03:45,06h 45m,4.2,https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),Lucknow,Gopalganj (Bihar),845,Alambagh,"By pass, gopalganj",40 Seats available,23:55,07:30,07h 35m,1.6,https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
Kusum Travels and Logistics,,Lucknow,Gopalganj (Bihar),952.38,,,34 Seats available,00:55,10:25,09h 30m,2.0,https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=01-Sep-2024
