Bus Name,Bus Type,From,To,Price,Starting Point,Ending Point,Seat Available,Start Time,Reach Time,Total Travel Time,Bus Rating,Links
HRTC - 551,A/C Executive (2+3),Delhi,Shimla,622,ISBT Kashmiri Gate,Govt Bus Stand,42 Seats available,15:30,01:30,10h 00m,3.5,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 525,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,27 Seats available,16:50,03:00,10h 10m,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 532,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,27 Seats available,17:59,04:15,10h 16m,2.0,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 538,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,36 Seats available,18:31,05:30,10h 59m,4.6,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Shimla,892,ISBT Kashmiri Gate,Govt Bus Stand,23 Seats available,19:35,04:45,09h 10m,3.4,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 301,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,27 Seats available,19:43,05:30,09h 47m,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 556,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,18 Seats available,20:10,05:45,09h 35m,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 591,A/C Executive (2+3),Delhi,Shimla,622,ISBT Kashmiri Gate,Govt Bus Stand,41 Seats available,21:00,07:20,10h 20m,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Shimla,892,ISBT Kashmiri Gate,Govt Bus Stand,22 Seats available,21:02,06:30,09h 28m,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 570,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,37 Seats available,21:25,06:45,09h 20m,2.6,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Shimla,867,ISBT Kashmiri Gate,Govt Bus Stand,20 Seats available,21:36,05:30,07h 54m,4.0,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 518,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,27 Seats available,21:58,07:15,09h 17m,2.5,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Shimla,892,ISBT Kashmiri Gate,Govt Bus Stand,27 Seats available,22:00,07:30,09h 30m,4.7,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Shimla,867,ISBT Kashmiri Gate,Govt Bus Stand,25 Seats available,22:30,06:30,08h 00m,4.3,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 579,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,23 Seats available,22:30,08:15,09h 45m,4.1,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Shimla,892,ISBT Kashmiri Gate,Govt Bus Stand,28 Seats available,23:00,07:50,08h 50m,4.4,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 564,Ordinary 3+2 Non AC Seater,Delhi,Shimla,507,ISBT Kashmiri Gate,Govt Bus Stand,37 Seats available,23:40,09:05,09h 25m,4.7,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),Delhi,Shimla,495,ISBT Kashmiri Gate,Shimla By-Pass Crossing,12 Seats available,23:00,08:00,09h 00m,4.6,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),Delhi,Shimla,499,ISBT Kashmiri Gate,Shimla By pass Mc Car Parking,16 Seats available,23:25,07:45,08h 20m,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),Delhi,Shimla,400,Majnu Ka Tilla,Shimla,22 Seats available,23:30,07:40,08h 10m,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
AdCity Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),Delhi,Shimla,529,Majnu Ka Tila,Shimla New Bus Stand,36 Seats available,23:55,07:25,07h 30m,3.6,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),Delhi,Shimla,499,ISBT Kashmiri Gate,Shimla By pass Mc Car Parking,17 Seats available,23:30,08:00,08h 30m,4.4,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),Delhi,Shimla,469,Majnu Ka Tilla,Bypass Crossing,26 Seats available,22:55,08:10,09h 15m,4.3,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
City Land Travels,Volvo A/C Semi Sleeper (2+2),Delhi,Shimla,502,Majnu Ka Tila,Shimla New Bus Stand,25 Seats available,22:30,06:00,07h 30m,3.2,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
FlixBus,A/C Seater (2+2),Delhi,Shimla,416,ISBT Kashmiri Gate,Shimla (bypass MC car parking),28 Seats available,23:55,08:35,08h 40m,3.8,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),Delhi,Shimla,1500,Vasant Vihar Rao Tula Ram Marg,Shimla,33 Seats available,21:00,07:30,10h 30m,2.0,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),Delhi,Shimla,1149,RK Ashram,Victory Tunnel Shimla,21 Seats available,21:30,06:30,09h 00m,3.0,https://www.redbus.in/bus-tickets/delhi-to-shimla?fromCityId=733&toCityId=1285&fromCityName=Delhi&toCityName=Shimla&busType=Any&onward=31-Aug-2024
HRTC - 103,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,37 Seats available,17:18,02:15,08h 57m,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 181,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,37 Seats available,17:50,04:15,10h 25m,3.8,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 104,A/C Executive (2+3),Shimla,Delhi,622,Govt Bus Stand,ISBT Kashmiri Gate,36 Seats available,18:20,04:30,10h 10m,3.4,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 188,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,37 Seats available,19:25,04:57,09h 32m,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 1711,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,37 Seats available,20:00,05:30,09h 30m,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,Shimla,Delhi,892,Govt Bus Stand,ISBT Kashmiri Gate,23 Seats available,20:00,05:00,09h 00m,4.4,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,Shimla,Delhi,892,Govt Bus Stand,ISBT Kashmiri Gate,25 Seats available,21:00,06:00,09h 00m,4.5,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 108,A/C Executive (2+3),Shimla,Delhi,622,Govt Bus Stand,ISBT Kashmiri Gate,44 Seats available,21:20,06:52,09h 32m,3.6,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 1712,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,27 Seats available,21:30,06:00,08h 30m,3.3,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,Shimla,Delhi,892,Govt Bus Stand,ISBT Kashmiri Gate,22 Seats available,21:30,06:00,08h 30m,4.4,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 130,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,37 Seats available,21:45,06:15,08h 30m,4.4,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 179,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,24 Seats available,22:00,06:30,08h 30m,3.4,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,Shimla,Delhi,892,Govt Bus Stand,ISBT Kashmiri Gate,19 Seats available,22:00,06:15,08h 15m,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 136,Ordinary 3+2 Non AC Seater,Shimla,Delhi,507,Govt Bus Stand,ISBT Kashmiri Gate,26 Seats available,22:30,06:30,08h 00m,3.4,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,Shimla,Delhi,892,Govt Bus Stand,ISBT Kashmiri Gate,9 Seats available,22:30,07:00,08h 30m,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,Shimla,Delhi,1103,NEW BUS STAND ISBT SHIMLA,DELHI,33 Seats available,16:30,02:00,09h 30m,2.8,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),Shimla,Delhi,495,Shimla By-Pass Crossing,ISBT Kashmiri Gate,21 Seats available,21:30,05:30,08h 00m,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),Shimla,Delhi,400,Shimla,ISBT Kashmiri Gate,24 Seats available,21:55,06:35,08h 40m,4.5,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),Shimla,Delhi,490,Shimla New Bus Stand,ISBT Kashmiri Gate,28 Seats available,22:30,05:30,07h 00m,3.9,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),Shimla,Delhi,440,Bypass Crossing,Majnu Ka Tilla,30 Seats available,20:30,04:50,08h 20m,4.3,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),Shimla,Delhi,499,Shimla By pass Mc Car Parking,ISBT Kashmiri Gate,46 Seats available,20:30,04:30,08h 00m,4.1,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
City Land Travels,Volvo A/C Semi Sleeper (2+2),Shimla,Delhi,480,Shimla New Bus Stand,ISBT Kashmiri Gate,28 Seats available,22:00,05:00,07h 00m,3.8,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
FlixBus,A/C Seater (2+2),Shimla,Delhi,416,Shimla (bypass MC car parking),ISBT Kashmiri Gate,30 Seats available,20:00,05:00,09h 00m,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi?fromCityId=1285&toCityId=733&fromCityName=Shimla&toCityName=Delhi&busType=Any&onward=31-Aug-2024
HRTC - 776,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,565,MANALI,CHANDIGARH,34 Seats available,15:24,23:30,08h 06m,1.7,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 801,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,549,MANALI,CHANDIGARH,32 Seats available,15:45,00:15,08h 30m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,920,MANALI,CHANDIGARH,26 Seats available,16:00,00:01,08h 01m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 754,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,556,MANALI,CHANDIGARH,37 Seats available,16:15,02:00,09h 45m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 49,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,938,MANALI,CHANDIGARH,20 Seats available,16:30,02:00,09h 30m,3.6,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 788,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,545,MANALI,CHANDIGARH,33 Seats available,16:40,03:30,10h 50m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,920,MANALI,CHANDIGARH,28 Seats available,17:00,01:00,08h 00m,3.8,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,920,MANALI,CHANDIGARH,22 Seats available,18:00,02:00,08h 00m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,938,MANALI,CHANDIGARH,23 Seats available,20:00,04:10,08h 10m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 737,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,555,MANALI,CHANDIGARH,37 Seats available,20:10,05:00,08h 50m,2.3,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 803,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,549,MANALI,CHANDIGARH,34 Seats available,20:30,06:00,09h 30m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 701,Ordinary 3+2 Non AC Seater,Manali,Chandigarh,560,MANALI,CHANDIGARH,36 Seats available,21:30,05:30,08h 00m,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,920,MANALI,CHANDIGARH,23 Seats available,22:00,06:00,08h 00m,4.0,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
HRTC - 65,Himsuta AC Seater Volvo/Scania 2+2,Manali,Chandigarh,938,MANALI,CHANDIGARH,34 Seats available,22:30,05:30,07h 00m,3.8,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,664,Private Bus Stand,Tribune Chowk Sector 31B,23 Seats available,22:00,03:30,05h 30m,4.6,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,499,Private Bus Stand,Tribune Chowk Sector 31B,10 Seats available,16:00,23:00,07h 00m,4.5,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,569,Private Bus Stand,Tribune Chowk Sector 31B,23 Seats available,21:00,03:10,06h 10m,4.8,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),Manali,Chandigarh,495,zingbus Lounge Manali,Sec 43,16 Seats available,16:15,23:20,07h 05m,4.7,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,569,Private Bus Stand,Tribune Chowk Sector 31B,39 Seats available,21:30,03:15,05h 45m,4.4,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,499,Private Bus Stand,Tribune Chowk Sector 31B,27 Seats available,18:00,00:30,06h 30m,4.7,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),Manali,Chandigarh,470,zingbus Lounge Manali,Sec 43,19 Seats available,17:45,00:40,06h 55m,4.3,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,569,Private Bus Stand,Tribune Chowk Sector 31B,33 Seats available,20:00,02:30,06h 30m,4.6,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
City Land Travels,Volvo A/C Semi Sleeper (2+2),Manali,Chandigarh,548,Private Bus Stand,Sector 43 HP Petrol Pump Oppo...,29 Seats available,22:00,04:00,06h 00m,3.3,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),Manali,Chandigarh,463,Private Bus Stand Manali,Sec 43,29 Seats available,19:45,04:45,09h 00m,2.6,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),Manali,Chandigarh,694,Private Bus Stand,Gurudwara Singh Shaheedan,15 Seats available,19:30,02:05,06h 35m,4.4,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),Manali,Chandigarh,584,zingbus Lounge Manali,Sec 43,30 Seats available,21:30,03:50,06h 20m,4.6,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,592,Private Bus Stand,Sec 43,6 Seats available,17:00,00:15,07h 15m,2.4,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),Manali,Chandigarh,535,zingbus Lounge Manali,Sec 43,19 Seats available,18:40,01:40,07h 00m,4.4,https://www.redbus.in/bus-tickets/manali-to-chandigarh?fromCityId=757&toCityId=833&fromCityName=Manali&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
